order_id,order_date,customer_name,category,region,channel,unit_price,quantity,revenue
ORD102514,03/04/2026,Matthew Patton,Home & Kitchen,South,Web,120.74,3,362.22
ORD102515,2025-07-08,Becky Carroll,Home & Kitchen,Central,Marketplace,415.92,6,2495.52
ORD102516,2025-09-12,Christopher Ford,Home & Kitchen,East,In-Store,487.47,7,3412.29
ORD102517,21/04/2026,Vincent Castillo,apparel,North,Mobile App,135.94,6,815.64
ORD102518,2025-06-14,Anthony Mcmillan,Electronics,East,Web,434.86,4,1739.44
ORD102519,22/04/2025,Emily Brown,Toys,Central,Web,22.79,2,45.58
ORD102520,24/03/2025,Desiree Booth,Home & Kitchen,Central,Web,30.06,3,90.18
ORD102521,2025-02-10,Bridget Williamson,Home & Kitchen,North,Marketplace,212.9,3,638.7
ORD102522,2026-04-30,Andrew Cohen,Sports,East,Mobile App,199.48,5,997.4
ORD102523,2025-02-16,Amanda Love,Sports,West,Web,366.92,6,2201.52
ORD102524,20/01/2026,Deanna Scott,Apparel,East,Marketplace,391.9,3,1175.7
ORD102525,2025-12-09,Heather Higgins,Apparel,East,Marketplace,156.68,2,313.36
ORD102526,2025-10-21,Billy Wallace,Beauty,East,Marketplace,296.23,5,1481.15
ORD102527,2026-04-09,Gabriel Watson,Home & Kitchen,South,Marketplace,285.28,6,1711.68
ORD102528,2025-04-02,Martin Liu,Beauty,North,In-Store,274.38,3,823.14
ORD102529,25/08/2025,Richard Rogers,Home & Kitchen,West,In-Store,270.01,7,
ORD102530,2025-12-20,Julie Beltran,Apparel,South,Web,139.39,7,975.73
ORD102531,2026-05-28,Andrew Conrad,Apparel,West,Web,70.32,7,492.24
ORD102532,2025-10-20,Lee Morton,Home & Kitchen,Central,Marketplace,277.18,4,1108.72
ORD102533,21/07/2025,Katie Perkins,Home & Kitchen,North,Marketplace,215.93,6,1295.58
ORD102534,15/02/2026,Ronald Johnson,Toys,North,In-Store,85.85,7,600.95
ORD102535,25/02/2025,Zachary Miller,Beauty,North,Mobile App,116.04,4,464.16
ORD102536,24/11/2025,Courtney Gordon,Sports,North,Marketplace,409.57,5,2047.85
ORD102537,2026-04-23,Jennifer Quinn,Beauty,North,Marketplace,49.51,-4,198.04
ORD102538,28/10/2025,Amber Kennedy,Beauty,West,Mobile App,227.78,5,1138.9
ORD102539,23/06/2025,Derrick Huff,toys,South,Mobile App,315.1,5,1575.5
ORD102540,31/07/2025,David Saunders,Apparel,South,Mobile App,46.34,6,278.04
ORD102541,2025-05-26,Paul Wilson,Home & Kitchen,East,Mobile App,377.47,5,1887.35
ORD102542,25/07/2025,Shirley Cox,APPAREL,,Web,435.96,5,2179.8
ORD102543,2025-12-11,Suzanne Valdez,Beauty,Central,Mobile App,223.84,3,671.52
ORD102544,2026-04-12,Jason Hudson,Toys,North,Mobile App,244.77,-7,1713.39
ORD102545,25/08/2025,Joshua Frank,Apparel,East,Mobile App,267.32,3,801.96
ORD102546,20/06/2025,Brenda Green,Electronics,South,Mobile App,112.04,-5,560.2
ORD102547,2026-07-06,Brad Fisher,Home & Kitchen,South,In-Store,403.69,3,1211.07
ORD102548,2026-05-22,Mackenzie Barton,Home & Kitchen,North,In-Store,455.85,5,2279.25
ORD102549,2025-06-07,Alexis Martinez,Beauty,North,In-Store,78.88,6,
ORD102550,2025-03-24,Tara Newton,home & kitchen,Central,Marketplace,176.55,2,353.1
ORD102551,2026-07-10,Jeffrey Vaughn,Toys,North,Mobile App,207.19,2,414.38
ORD102552,24/05/2026,Sean Sellers,sports,South,In-Store,33.06,4,132.24
ORD102553,08/02/2026,James Hawkins,Electronics,North,Mobile App,294.5,3,883.5
ORD102554,2025-12-04,Steven Villanueva,Beauty,East,In-Store,350.1,5,1750.5
ORD102555,22/02/2026,Wendy Williams,Electronics,Central,Mobile App,127.03,6,762.18
ORD102556,17/09/2025,Jerry Ortiz,apparel,Central,Web,133.61,6,801.66
ORD102557,28/03/2025,Donna Woods,Apparel,North,Marketplace,171.97,7,1203.79
ORD102558,2026-06-11,Ralph Hendricks,Home & Kitchen,South,Mobile App,152.16,7,1065.12
ORD102559,04/08/2025,Steven Watkins,Sports,Central,Web,60.01,6,360.06
ORD102560,19/10/2025,Jamie Gonzales,Electronics,North,Web,124.06,7,868.42
ORD102561,2025-06-25,Theresa Davis,Home & Kitchen,Central,Marketplace,396.31,4,1585.24
ORD102562,27/11/2025,Justin Merritt,Beauty,Central,In-Store,338.18,4,1352.72
ORD102563,2025-07-07,Jessica Morris,Sports,Central,In-Store,57.27,5,286.35
ORD102564,2026-02-20,Charles Cervantes,Toys,North,Mobile App,82.38,6,494.28
ORD102565,2025-12-17,Christine Stone DDS,Sports,Central,Marketplace,269.9,6,1619.4
ORD102566,2025-06-13,Dustin Wilson,Beauty,South,Mobile App,337.28,5,1686.4
ORD102567,2026-05-31,Stephen Roberts,Electronics,Central,Web,494.93,5,2474.65
ORD102568,01/04/2025,Nicole Middleton DDS,Apparel,East,In-Store,496.33,2,992.66
ORD102569,2025-01-28,Ryan Fischer,Apparel,East,Marketplace,254.79,4,1019.16
ORD102570,27/03/2026,Toni Fernandez,Electronics,North,In-Store,488.75,6,2932.5
ORD102571,2025-05-05,Ronnie Johnson,Toys,North,Marketplace,179.14,3,537.42
ORD102572,2025-10-26,Laura Dennis,Apparel,East,Web,291.01,5,1455.05
ORD102573,05/02/2026,Elizabeth Rodriguez,HOME & KITCHEN,South,In-Store,320.76,7,2245.32
ORD102574,2025-06-07,Jill Reynolds,Electronics,North,In-Store,236.5,2,
ORD102575,18/03/2025,Wendy Dennis,Home & Kitchen,South,In-Store,220.01,2,440.02
ORD102576,16/02/2026,Bob Mcguire,home & kitchen,North,Marketplace,216.61,4,866.44
ORD102577,2025-12-25,Jonathon Hill,Sports,West,In-Store,334.36,6,2006.16
ORD102578,2025-07-05,Paula Mann,Home & Kitchen,Central,Marketplace,16.65,7,116.55
ORD102579,25/03/2026,Jessica Randolph,Beauty,South,Marketplace,346.1,1,346.1
ORD102580,09/05/2026,Ryan Guerrero,Sports,East,In-Store,68.94,5,344.7
ORD102581,2025-03-30,Mark Smith,TOYS,Central,Web,390.86,2,781.72
ORD102582,08/06/2025,Tony Nunez,Electronics,South,Web,264.18,4,1056.72
ORD102583,2025-06-17,Robert Gross,Electronics,West,Mobile App,24.87,1,24.87
ORD102584,2026-04-28,Shawn Tapia,Apparel,Central,In-Store,248.65,1,248.65
ORD102585,15/11/2025,April Jones,Beauty,East,Mobile App,327.79,5,1638.95
ORD102586,2025-06-07,Christopher Barnes,Sports,West,Marketplace,383.85,2,767.7
ORD102587,2025-10-06,Kevin Little,Electronics,East,In-Store,303.22,4,1212.88
ORD102588,2025-05-21,Catherine Evans,Home & Kitchen,North,In-Store,55.91,-2,111.82
ORD102589,2025-08-16,John Robles,Toys,North,Marketplace,147.48,2,294.96
ORD102590,2025-03-16,John Davis,Home & Kitchen,East,Mobile App,338.55,5,1692.75
ORD102591,2026-06-29,Nicole Mitchell,Electronics,West,Mobile App,71.86,3,215.58
ORD102592,2025-09-25,Matthew Wilson,Sports,North,Mobile App,339.86,1,339.86
ORD102593,04/02/2026,Brian Terry,Beauty,East,Marketplace,472.24,1,472.24
ORD102594,2025-10-09,Karen Ballard,Beauty,West,Marketplace,342.85,4,1371.4
ORD102595,19/10/2025,David Carter,Sports,North,Web,5.67,4,22.68
ORD102596,2026-03-12,Rachel Brown,Sports,North,Marketplace,141.58,1,141.58
ORD102597,2025-09-13,Evan Myers,home & kitchen,Central,Marketplace,14.1,2,28.2
ORD102598,17/02/2026,Thomas Adams,Beauty,West,Web,347.72,1,347.72
ORD102599,26/08/2025,Robert Parker,Sports,North,Marketplace,314.54,1,314.54
ORD102600,22/12/2025,Carol Harris,Sports,Central,In-Store,327.86,7,2295.02
ORD102601,2025-12-11,Lisa Rivera,beauty,North,In-Store,34.67,5,173.35
ORD102602,04/03/2025,Nathan Lang,Home & Kitchen,South,In-Store,304.97,4,1219.88
ORD102603,12/11/2025,Susan Wang,toys,Central,In-Store,352.18,3,1056.54
ORD102604,2025-05-02,Kelly Cox,Beauty,East,In-Store,368.4,2,736.8
ORD102605,2025-05-19,Joseph Heath,Apparel,East,In-Store,95.81,1,
ORD102606,2025-05-12,Susan Rivera,Home & Kitchen,North,Marketplace,464.79,1,464.79
ORD102607,24/01/2025,Teresa Johnson,Apparel,South,Web,235.34,1,235.34
ORD102608,2025-10-06,Ashley Sanders,Apparel,East,Web,313.25,1,313.25
ORD102609,13/03/2026,Eric Hall,Beauty,North,Web,133.0,4,532.0
ORD102610,19/03/2026,Dominic Martinez,Sports,West,Web,243.94,2,487.88
ORD102611,10/06/2025,Bonnie Yang,Sports,West,In-Store,216.07,4,864.28
ORD102612,07/03/2026,Benjamin Bowen,Toys,East,Marketplace,363.51,6,2181.06
ORD102613,2025-12-11,Adrian Greer,Home & Kitchen,West,In-Store,151.49,7,1060.43
ORD102614,30/04/2025,Noah Sparks,Home & Kitchen,West,Mobile App,403.74,2,807.48
ORD102615,2025-10-21,Emily Morris,Toys,South,In-Store,29.96,4,119.84
ORD102616,07/06/2025,Donald Harris,Sports,North,Marketplace,298.05,4,1192.2
ORD102617,05/03/2025,Kaitlin Carter,Home & Kitchen,East,Web,284.14,5,1420.7
ORD102618,2026-05-26,Kristina Webb,Home & Kitchen,Central,In-Store,39.35,6,236.1
ORD102619,13/10/2025,Dana Smith,Beauty,East,In-Store,420.71,6,2524.26
ORD102620,2025-03-14,Jake Payne,Toys,West,Marketplace,401.1,2,802.2
ORD102621,21/05/2025,William Sanders,Home & Kitchen,South,Web,206.26,6,1237.56
ORD102622,15/07/2025,Justin Day,Electronics,South,Marketplace,358.79,4,1435.16
ORD102623,16/04/2025,Vanessa Davis,Sports,South,In-Store,364.79,7,2553.53
ORD102624,2025-04-01,Katherine Wright,Sports,West,Marketplace,350.43,4,1401.72
ORD102625,2025-11-20,Kara Sharp,Toys,East,Web,304.71,1,304.71
ORD102626,2025-07-03,Randall King,Beauty,West,In-Store,419.58,4,1678.32
ORD102627,2025-11-19,Chris Morris,Home & Kitchen,East,In-Store,473.23,3,1419.69
ORD102628,2026-03-03,Aaron Vaughn,HOME & KITCHEN,South,Mobile App,130.55,5,652.75
ORD102629,2026-01-06,Kimberly Edwards,beauty,Central,Mobile App,139.62,3,418.86
ORD102630,2026-04-29,Michael Robertson,Electronics,East,Mobile App,462.52,5,2312.6
ORD102631,2025-08-07,Angela Garcia DDS,Home & Kitchen,East,Web,318.69,6,1912.14
ORD102632,2025-04-15,Carla Goodman,Beauty,North,Web,223.97,6,1343.82
ORD102633,2025-09-03,Wesley Williams,Apparel,West,Marketplace,365.75,1,365.75
ORD102634,28/02/2026,Robert Freeman,Apparel,North,Marketplace,334.2,6,2005.2
ORD102635,09/09/2025,Jennifer Phillips,Electronics,South,Marketplace,68.05,6,408.3
ORD102636,2025-10-27,Thomas Rhodes,Apparel,East,In-Store,71.62,4,286.48
ORD102637,2025-04-01,Jacqueline Santos,Home & Kitchen,South,Web,462.51,6,2775.06
ORD102638,2026-02-09,Christine Mendez,Apparel,Central,Mobile App,459.61,2,919.22
ORD102639,2026-06-11,Danielle Ford,sports,East,Mobile App,162.54,3,487.62
ORD102640,29/03/2025,Michelle Phelps,Beauty,West,In-Store,204.0,3,612.0
ORD102641,2025-08-30,Sandra Smith,Toys,Central,In-Store,152.9,3,458.7
ORD102642,2025-07-03,Austin Rowland,Home & Kitchen,West,In-Store,5.02,7,35.14
ORD102643,2025-07-14,Michael Medina,Sports,West,Web,164.75,4,659.0
ORD102644,25/07/2025,John Moore,BEAUTY,North,In-Store,130.97,6,785.82
ORD102645,2026-06-06,Courtney Fuller,home & kitchen,North,Marketplace,50.59,5,252.95
ORD102646,30/11/2025,Robert Parrish,Electronics,South,In-Store,479.03,3,1437.09
ORD102647,2025-06-02,Marcus Powell,home & kitchen,South,Marketplace,449.9,5,2249.5
ORD102648,07/04/2025,Mary Jones,Apparel,North,Marketplace,47.1,1,47.1
ORD102649,2025-03-11,Diana Baker,home & kitchen,South,Mobile App,195.1,2,390.2
ORD102650,2025-07-13,Laurie Miranda,Sports,South,Mobile App,305.53,4,1222.12
ORD102651,01/04/2026,Leslie Ramirez,Sports,North,Web,116.74,7,817.18
ORD102652,2025-04-16,Mary Kennedy,Toys,South,Marketplace,242.62,4,970.48
ORD102653,2026-03-30,Virginia Davis,Apparel,East,In-Store,52.84,3,158.52
ORD102654,2025-07-10,Christopher Baxter,Apparel,Central,In-Store,415.71,-6,2494.26
ORD102655,11/09/2025,Amy Hunt,Toys,North,Marketplace,224.83,5,1124.15
ORD102656,19/03/2025,Erin Mason,Apparel,Central,Marketplace,48.39,3,145.17
ORD102657,01/10/2025,Jamie Cruz,Home & Kitchen,West,In-Store,446.2,3,1338.6
ORD102658,2026-05-13,Joseph Schmidt,Home & Kitchen,East,Mobile App,407.17,2,814.34
ORD102659,2026-04-15,Tina Dougherty,Apparel,South,Mobile App,240.85,1,240.85
ORD102660,09/10/2025,Sara Castro,Apparel,West,In-Store,204.34,5,1021.7
ORD102661,09/09/2025,Melissa Grant,Beauty,South,Marketplace,430.48,5,2152.4
ORD102662,26/09/2025,Alexander Diaz,Sports,South,Marketplace,348.85,1,348.85
ORD102663,2025-11-16,Monica Lewis,Home & Kitchen,Central,Mobile App,318.04,3,954.12
ORD102664,19/01/2025,Dr. Janet White PhD,Home & Kitchen,Central,Web,334.98,4,1339.92
ORD102665,2025-07-03,Joseph Smith,Home & Kitchen,Central,Web,348.24,5,1741.2
ORD102666,2026-06-03,Jacob King,Sports,South,In-Store,132.09,7,924.63
ORD102667,03/10/2025,Amanda Hill,Toys,South,Web,437.07,6,2622.42
ORD102668,2025-12-22,Michael King,Electronics,Central,Mobile App,497.37,3,1492.11
ORD102669,06/06/2026,Samantha Roy,Home & Kitchen,Central,Marketplace,311.49,5,1557.45
ORD102670,08/05/2026,Lynn Henry DDS,Toys,South,In-Store,338.48,1,338.48
ORD102671,29/01/2025,Rhonda Johnson,Beauty,South,Marketplace,145.85,4,
ORD102672,06/05/2026,Brittany Fitzgerald,Electronics,South,In-Store,248.57,5,1242.85
ORD102673,2025-02-13,Jason Singleton,Toys,North,In-Store,425.73,3,1277.19
ORD102674,08/11/2025,Amy Davis,BEAUTY,North,Mobile App,116.89,2,233.78
ORD102675,2026-04-17,Mrs. Lisa Smith,Apparel,Central,Web,264.16,3,792.48
ORD102676,2026-05-25,Emily Fletcher,Toys,West,In-Store,241.85,3,725.55
ORD102677,13/06/2026,Terry Black,Sports,Central,Marketplace,142.53,1,142.53
ORD102678,18/02/2025,Ryan Caldwell,Apparel,Central,Web,47.59,-3,142.77
ORD102679,01/03/2025,Kathryn Daniel,electronics,North,Marketplace,417.05,3,1251.15
ORD102680,17/10/2025,Donald Gonzalez,BEAUTY,West,Web,294.87,7,2064.09
ORD102681,15/01/2025,Paul Massey,Home & Kitchen,East,Mobile App,38.01,3,114.03
ORD102682,21/11/2025,Gregory Peterson,Sports,East,Mobile App,320.7,3,962.1
ORD102683,2025-03-18,Kylie Ford,Toys,North,In-Store,466.61,2,933.22
ORD102684,2025-12-03,Nicholas Lopez,Beauty,North,Web,251.57,6,1509.42
ORD102685,13/05/2025,Pamela Kramer,ELECTRONICS,South,Marketplace,129.89,6,779.34
ORD102686,2025-05-29,Brad Ramsey,Electronics,East,Web,328.21,4,1312.84
ORD102687,2025-04-28,Maria Valenzuela,Toys,North,Mobile App,449.48,3,1348.44
ORD102688,2026-02-04,Brandi Brown,SPORTS,North,Mobile App,72.17,7,505.19
ORD102689,2025-05-17,Charles Stewart,Toys,West,Web,185.59,3,556.77
ORD102690,24/06/2025,Stephen Thompson,Electronics,North,Mobile App,454.33,4,1817.32
ORD102691,2025-11-27,Deborah Burns,Home & Kitchen,West,Web,99.02,2,198.04
ORD102692,2025-12-25,Martin Cole,Beauty,East,Web,386.37,4,
ORD102693,2025-08-13,Amanda Davenport,Sports,Central,Marketplace,182.52,5,912.6
ORD102694,2025-07-23,Christine Park,Sports,South,Web,267.21,5,1336.05
ORD102695,01/02/2026,Rebecca Clark,Toys,West,Mobile App,161.31,1,161.31
ORD102696,2025-03-04,Sandra Bauer,Toys,North,In-Store,487.71,5,2438.55
ORD102697,2025-01-31,Deanna Mcdonald,Electronics,West,Web,352.54,1,352.54
ORD102698,31/03/2025,Matthew Lopez,Electronics,West,In-Store,483.44,4,1933.76
ORD102699,02/12/2025,Jacqueline Gray,Electronics,North,In-Store,200.99,1,200.99
ORD102700,2026-05-05,Michael Soto,Home & Kitchen,Central,Mobile App,339.67,2,
ORD102701,2026-01-04,Jason Cook,Toys,South,Mobile App,209.08,6,1254.48
ORD102702,2025-09-26,Thomas Torres,Beauty,East,Mobile App,277.48,5,1387.4
ORD102703,2025-09-21,Alex Lamb,Electronics,Central,Marketplace,64.62,4,258.48
ORD102704,16/04/2026,Jessica Ross,Home & Kitchen,East,Web,291.97,1,291.97
ORD102705,20/01/2026,Jake Morgan,Home & Kitchen,South,Mobile App,192.03,-6,1152.18
ORD102706,08/03/2026,Wesley Rich,Apparel,West,Web,236.03,1,236.03
ORD102707,2026-03-14,Katie Fisher,Electronics,East,Web,255.44,6,1532.64
ORD102708,2025-10-21,Jennifer Johnson,Home & Kitchen,Central,Web,35.25,4,141.0
ORD102709,2026-06-14,Stacie Sanford,Toys,South,Web,498.89,6,2993.34
ORD102710,26/03/2025,William Walton,Apparel,West,Web,180.59,5,902.95
ORD102711,02/07/2025,Tyler Waller,Toys,Central,In-Store,436.96,6,2621.76
ORD102712,2025-04-14,Rebecca Ellis,Apparel,Central,Marketplace,442.22,3,1326.66
ORD102713,2025-06-28,Charles Andrade,Sports,East,Mobile App,5.09,3,15.27
ORD102714,2025-03-04,David Harris,Toys,East,Marketplace,331.55,6,1989.3
ORD102715,07/08/2025,Michael Singleton,Beauty,East,In-Store,325.88,6,1955.28
ORD102716,2026-01-25,Gregory Ruiz,Apparel,South,In-Store,230.41,1,230.41
ORD102717,2026-04-14,Susan Barnett,Electronics,South,Marketplace,470.55,6,2823.3
ORD102718,25/03/2025,Pamela Davis,Toys,Central,In-Store,72.0,1,72.0
ORD102719,2026-05-21,Brandi Mejia,Electronics,Central,Marketplace,79.96,2,159.92
ORD102720,2025-08-17,Monica Coleman,Electronics,East,Web,134.92,5,674.6
ORD102721,01/12/2025,John Yang,Sports,North,Marketplace,60.05,3,180.15
ORD102722,04/08/2025,Lee Tate,Beauty,Central,In-Store,172.35,1,
ORD102723,2026-03-01,Rodney Bishop,Toys,South,Marketplace,85.46,4,341.84
ORD102724,2025-04-27,Maria Taylor,Home & Kitchen,Central,In-Store,85.52,1,85.52
ORD102725,2026-01-07,Jeffrey Morgan,Toys,Central,Web,311.88,6,1871.28
ORD102726,09/04/2026,Dustin Hughes,Apparel,North,In-Store,33.99,1,33.99
ORD102727,2025-04-13,Tyler Fisher,BEAUTY,West,Mobile App,25.77,2,51.54
ORD102728,28/02/2025,Sandra Marshall,Electronics,South,Web,436.6,3,1309.8
ORD102729,2026-03-30,Ashley Huffman,Electronics,South,Mobile App,62.66,3,187.98
ORD102730,12/08/2025,Francis Andrews,apparel,Central,Mobile App,151.26,4,605.04
ORD102731,22/08/2025,John Choi,Sports,East,In-Store,44.24,3,132.72
ORD102732,27/12/2025,Elizabeth Green,BEAUTY,North,Marketplace,298.42,1,298.42
ORD102733,2025-08-06,Rebekah Cole,Home & Kitchen,South,Web,201.17,4,804.68
ORD102734,2025-08-01,George Nichols,Beauty,West,In-Store,439.99,3,1319.97
ORD102735,2025-08-12,Veronica Schmidt,Home & Kitchen,West,Web,79.97,3,239.91
ORD102736,2026-06-09,Brittany Rogers,Electronics,North,In-Store,188.92,5,944.6
ORD102737,16/02/2026,Christina Hess,Beauty,West,Web,44.9,6,269.4
ORD102738,2025-03-21,Anthony Campbell,Sports,North,In-Store,378.79,7,2651.53
ORD102739,2025-06-01,Jacob Small DDS,Beauty,West,In-Store,253.73,6,
ORD102740,07/11/2025,Edward Fuentes,Home & Kitchen,West,Web,44.69,3,134.07
ORD102741,2025-07-10,Howard Smith,Apparel,Central,Marketplace,396.75,4,1587.0
ORD102742,2025-02-03,Linda Howard,Electronics,North,Web,415.18,2,830.36
ORD102743,06/03/2025,Danielle Miller,Sports,South,Mobile App,156.95,7,1098.65
ORD102744,2025-06-13,Mackenzie Jordan,Beauty,West,Mobile App,470.74,1,470.74
ORD102745,11/04/2026,Melissa Sanchez,Home & Kitchen,West,In-Store,164.93,2,329.86
ORD102746,22/09/2025,Morgan Mills,Electronics,North,Marketplace,485.62,5,2428.1
ORD102747,03/07/2026,Jake Thomas,Home & Kitchen,West,In-Store,200.1,4,800.4
ORD102748,2026-07-05,Sonia Reyes,Apparel,East,Marketplace,24.94,6,149.64
ORD102749,2025-09-02,Timothy Curry,Beauty,Central,In-Store,237.41,2,474.82
ORD102750,2026-01-06,Trevor Scott,Sports,East,Marketplace,292.42,5,1462.1
ORD102751,18/03/2025,Sara Hamilton,Home & Kitchen,Central,In-Store,10.19,2,20.38
ORD102752,22/10/2025,Dean Turner,Beauty,South,In-Store,243.23,5,1216.15
ORD102753,07/08/2025,Dana Lindsey,Sports,West,Mobile App,394.03,6,2364.18
ORD102754,27/02/2026,Philip Kim,Toys,East,Web,15.92,1,15.92
ORD102755,11/12/2025,Destiny Powers,Toys,North,Marketplace,437.57,4,1750.28
ORD102756,2025-08-25,Megan Nelson,Sports,East,Web,408.12,1,408.12
ORD102757,09/06/2025,Jason Anderson,Toys,South,Mobile App,285.61,5,1428.05
ORD102758,2025-05-15,Vanessa Flores,Apparel,East,Web,222.73,4,890.92
ORD102759,2025-06-20,Frederick Brown,Toys,South,Mobile App,16.93,4,67.72
ORD102760,27/12/2025,Samantha Matthews,Home & Kitchen,South,Web,32.01,3,96.03
ORD102761,20/01/2025,James Spears,Apparel,South,In-Store,98.7,2,197.4
ORD102762,24/09/2025,Gregory Wallace,Beauty,Central,In-Store,194.69,5,
ORD102763,17/01/2026,Christine Wolfe,Toys,North,Mobile App,453.24,4,1812.96
ORD102764,28/06/2026,Andrew Phelps,Sports,South,Web,28.94,2,57.88
ORD102765,2025-05-07,Kristina Reed,Home & Kitchen,South,Marketplace,223.37,3,670.11
ORD102766,18/01/2026,Mrs. Dorothy Stewart,Toys,North,Web,296.06,1,296.06
ORD102767,25/07/2025,Mario Jackson,Toys,North,Web,254.26,6,1525.56
ORD102768,01/07/2026,Zachary Johnson,Apparel,North,Web,113.0,7,791.0
ORD102769,2026-06-02,Katherine Young,Toys,South,Marketplace,317.57,1,317.57
ORD102770,08/03/2025,Lawrence Atkinson,APPAREL,East,Web,225.47,5,1127.35
ORD102771,21/04/2025,Willie Duncan,apparel,West,Web,210.0,7,1470.0
ORD102772,2025-08-21,Richard Navarro,Home & Kitchen,West,Web,272.85,4,1091.4
ORD102773,08/12/2025,Paul Barnes,Beauty,North,Web,210.49,3,631.47
ORD102774,13/05/2026,Jack Garcia,Sports,Central,In-Store,314.7,1,314.7
ORD102775,03/11/2025,Pamela Stewart,home & kitchen,West,Web,15.41,6,92.46
ORD102776,2025-09-25,Scott Simpson,Apparel,South,Marketplace,34.5,7,241.5
ORD102777,21/04/2025,Joanna Bradshaw,Apparel,South,Marketplace,394.93,5,1974.65
ORD102778,2025-09-25,Joseph Cook,Home & Kitchen,West,In-Store,264.08,2,528.16
ORD102779,2026-01-06,Terry Reyes,Toys,East,Marketplace,273.78,2,547.56
ORD102780,2025-12-19,Jennifer Fields,Home & Kitchen,North,Mobile App,44.65,5,223.25
ORD102781,2025-12-08,Manuel Duarte,Beauty,Central,Mobile App,11.11,3,33.33
ORD102782,30/05/2025,Theresa Nguyen,SPORTS,East,Marketplace,96.31,4,385.24
ORD102783,04/08/2025,Kaitlyn Davis,ELECTRONICS,Central,In-Store,125.86,3,377.58
ORD102784,2025-11-12,Sophia Valdez,Toys,South,In-Store,30.32,7,212.24
ORD102785,2025-08-04,Sarah Martin,Sports,,Mobile App,428.13,5,2140.65
ORD102786,02/06/2026,Casey Giles,Sports,North,Web,244.23,7,1709.61
ORD102787,07/05/2025,Edward Kline,Home & Kitchen,East,Marketplace,101.11,7,707.77
ORD102788,2026-07-10,David Morrison,Toys,West,In-Store,255.32,5,1276.6
ORD102789,2025-03-15,Valerie Porter,Sports,Central,In-Store,17.78,7,124.46
ORD102790,2025-04-11,Erin Mora,Beauty,East,Web,262.62,3,787.86
ORD102791,31/01/2025,Victor Smith,Electronics,North,Marketplace,439.63,4,1758.52
ORD102792,01/05/2026,Sharon Cowan,Toys,East,Mobile App,132.76,5,663.8
ORD102793,2026-02-10,Jason Green,Apparel,South,Web,29.1,7,203.7
ORD102794,2025-11-02,Ricardo Holland,APPAREL,West,Web,390.02,2,780.04
ORD102795,23/06/2025,John Barber,Home & Kitchen,West,Web,96.71,1,96.71
ORD102796,01/08/2025,Rodney Mack,Beauty,East,In-Store,324.56,1,324.56
ORD102797,2025-09-05,Kayla Banks,Apparel,West,Web,168.54,6,1011.24
ORD102798,11/04/2026,Charles Baker,Home & Kitchen,Central,In-Store,229.87,1,229.87
ORD102799,28/08/2025,Ashley Jackson,Home & Kitchen,North,In-Store,43.21,4,172.84
ORD102800,2025-05-09,Thomas Pope,Beauty,Central,Marketplace,492.1,4,1968.4
ORD102801,2026-05-21,Martin Jones,electronics,North,Web,66.03,6,396.18
ORD102802,2025-09-14,David Green V,Apparel,West,Web,126.69,1,126.69
ORD102803,2025-12-05,Melissa Carroll,Electronics,West,Mobile App,34.26,6,205.56
ORD102804,2025-05-15,Brittany Roberts,Toys,South,In-Store,343.74,3,1031.22
ORD102805,15/06/2026,Jack Carter,Toys,North,Web,28.25,6,169.5
ORD102806,12/09/2025,Mark Alvarez,Apparel,Central,Web,194.16,6,1164.96
ORD102807,2025-04-04,Patrick Neal,sports,Central,Mobile App,146.52,3,439.56
ORD102808,29/01/2025,James Walsh,Beauty,West,In-Store,7.07,1,7.07
ORD102809,05/06/2025,Eric Silva,Electronics,South,Mobile App,32.43,3,97.29
ORD102810,24/08/2025,Nichole Ferrell,Beauty,East,In-Store,384.16,1,384.16
ORD102811,2025-04-09,Carolyn Cooper,Electronics,North,Marketplace,210.64,4,842.56
ORD102812,03/05/2026,Emily Brooks,Beauty,South,In-Store,291.91,4,1167.64
ORD102813,20/05/2026,Mr. Joseph Thompson,Home & Kitchen,West,Mobile App,92.66,2,185.32
ORD102814,02/07/2025,Travis Peterson,Beauty,West,In-Store,25.51,2,51.02
ORD102815,2026-03-22,Donald Strickland,Sports,South,In-Store,301.68,7,2111.76
ORD102816,2026-05-29,Heather Stevens,Toys,West,Mobile App,199.61,5,998.05
ORD102817,19/03/2026,Sara Singleton,Toys,Central,Web,88.9,4,355.6
ORD102818,13/01/2026,Crystal Harris,Apparel,,Mobile App,93.62,7,655.34
ORD102819,19/02/2025,Brett Rivera,Apparel,Central,Mobile App,107.85,2,215.7
ORD102820,07/05/2026,Kimberly Figueroa,home & kitchen,West,Marketplace,275.73,2,551.46
ORD102821,2025-05-29,Amy Knight,Apparel,Central,Web,169.33,4,677.32
ORD102822,2026-01-05,Patrick Norris,Electronics,West,Marketplace,41.0,2,82.0
ORD102823,05/02/2025,Michael Bryant,Apparel,West,Marketplace,315.73,7,2210.11
ORD102824,2025-04-28,Kristen Davis,BEAUTY,North,Web,392.3,3,1176.9
ORD102825,2025-10-27,Amy Leach,Toys,South,In-Store,165.84,2,331.68
ORD102826,2025-11-28,Darren Willis,Electronics,South,Mobile App,437.78,6,
ORD102827,07/07/2025,Joshua Harrington,Beauty,North,In-Store,366.47,1,366.47
ORD102828,28/02/2025,Christina Wilson,Home & Kitchen,South,Mobile App,317.21,3,951.63
