order_id,order_date,customer_name,category,region,channel,unit_price,quantity,revenue
ORD104718,2025-09-19,Diana Austin,Toys,West,Mobile App,40.23,7,281.61
ORD100026,2025-09-19,Ashley Graham,Toys,Central,In-Store,250.11,7,1750.77
ORD102384,2025-09-19,Eric Fitzgerald,Home & Kitchen,Central,Marketplace,233.88,1,233.88
ORD103374,2025-09-19,Bobby Frederick,Beauty,Central,Web,286.37,3,859.11
ORD104336,2025-09-19,Courtney Wallace,Sports,East,In-Store,398.79,1,398.79
ORD101558,2025-09-19,James Weber,Toys,West,In-Store,414.27,5,2071.35
ORD104292,2025-09-19,Matthew Bennett,Home & Kitchen,South,Web,441.69,1,441.69
ORD100475,2025-09-19,Jordan Stokes,Electronics,West,Mobile App,273.71,6,1642.26
ORD100242,2025-09-19,Brent Clay Jr.,Home & Kitchen,East,Web,211.88,5,1059.4
ORD101834,2025-09-19,Jennifer Martin,Home & Kitchen,East,Web,106.21,1,106.21
ORD104721,2025-09-19,Brandy Henry,Sports,West,Web,413.44,5,2067.2
ORD101212,2025-09-20,Michelle Harris,Toys,Central,Marketplace,376.03,5,1880.15
ORD101966,2025-09-20,Maria Green,Toys,West,In-Store,352.06,1,352.06
ORD101277,2025-09-20,Tamara Mcdonald,Apparel,East,Web,389.47,4,1557.88
ORD103341,2025-09-20,Timothy Reilly,Toys,North,Marketplace,46.2,1,46.2
ORD100236,2025-09-20,Alexis Herrera,Electronics,Central,Web,162.89,2,325.78
ORD104780,2025-09-20,Kathryn Adams,Toys,West,Mobile App,397.23,2,794.46
ORD102148,2025-09-20,Sherry Gibbs,Toys,Central,Web,116.4,6,698.4
ORD102703,2025-09-21,Alex Lamb,Electronics,Central,Marketplace,64.62,4,258.48
ORD101990,2025-09-21,Gary Garcia,Sports,East,Web,139.05,2,278.1
ORD104275,2025-09-21,Crystal Clayton,Toys,West,Web,125.6,5,628.0
ORD101200,2025-09-21,Katherine Nguyen,Toys,North,Web,9.62,1,9.62
ORD103774,2025-09-21,Erin Sanders,Sports,North,Marketplace,209.28,4,837.12
ORD103823,2025-09-21,Amanda Gomez,Home & Kitchen,Central,Web,261.59,5,1307.95
ORD101436,2025-09-21,Ana Mcclain,Toys,East,Marketplace,17.45,7,122.15
ORD100205,2025-09-21,Jessica Fox,Sports,East,Web,220.66,5,1103.3
ORD100785,2025-09-21,Sara Wright,Apparel,South,Web,374.19,3,1122.57
ORD102932,2025-09-21,Beth Perez,Toys,Central,Mobile App,423.83,1,423.83
ORD101900,2025-09-21,Steven Quinn,Beauty,North,Mobile App,281.7,5,1408.5
ORD104239,2025-09-21,Tina Mclean,Home & Kitchen,Central,In-Store,405.14,5,2025.7
ORD100879,2025-09-21,Timothy Long,Beauty,Central,Mobile App,182.82,2,365.64
ORD100867,2025-09-22,Jennifer Young,Beauty,North,Marketplace,145.51,5,727.55
ORD101926,2025-09-22,Eugene Price,Sports,Central,Mobile App,40.69,6,244.14
ORD100062,2025-09-22,Paul Jones,Electronics,North,Web,222.47,3,667.41
ORD100628,2025-09-22,Brett Bowers,Electronics,Central,In-Store,232.54,3,697.62
ORD102746,2025-09-22,Morgan Mills,Electronics,North,Marketplace,485.62,5,2428.1
ORD101372,2025-09-22,Robert Contreras,Apparel,Central,Web,360.94,3,1082.82
ORD101364,2025-09-22,Tonya Miller,Beauty,East,Web,380.99,1,380.99
ORD103420,2025-09-22,Dr. Katherine Miller,Apparel,North,In-Store,259.36,3,778.08
ORD103092,2025-09-23,Robert Thomas,Apparel,West,Web,374.13,2,748.26
ORD104142,2025-09-23,Ernest Bernard,Electronics,East,Web,423.53,7,2964.71
ORD100192,2025-09-23,Willie Durham,Sports,East,Mobile App,260.57,6,1563.42
ORD104440,2025-09-23,Brian Gross,Beauty,Central,Web,275.57,3,826.71
ORD101207,2025-09-23,Eric Carey,Beauty,Central,Marketplace,345.5,5,1727.5
ORD104141,2025-09-23,Charles Jones,Beauty,South,Marketplace,461.97,1,461.97
ORD101546,2025-09-23,Alejandro Nguyen,Apparel,West,In-Store,188.35,4,753.4
ORD100476,2025-09-24,Joyce Brown,Beauty,East,Web,470.22,7,3291.54
ORD103381,2025-09-24,Cassandra Martinez,Apparel,South,In-Store,256.93,4,1027.72
ORD104585,2025-09-24,Sarah Rodriguez,Toys,South,In-Store,368.48,7,2579.36
ORD103400,2025-09-24,John Khan,Apparel,West,Marketplace,480.57,4,1922.28
ORD102762,2025-09-24,Gregory Wallace,Beauty,Central,In-Store,194.69,5,973.45
ORD103661,2025-09-24,Erin Price,Beauty,East,Marketplace,391.45,5,1957.25
ORD103941,2025-09-24,Jesse Wright,Apparel,North,In-Store,392.46,7,2747.22
ORD101475,2025-09-24,Elizabeth Hansen,Sports,South,Marketplace,86.78,4,347.12
ORD104626,2025-09-24,Margaret Schultz,Apparel,East,Web,207.35,6,1244.1
ORD100953,2025-09-24,Nicholas Humphrey,Home & Kitchen,North,Web,41.23,3,123.69
ORD104245,2025-09-24,Joseph Jones,Electronics,North,In-Store,324.95,4,1299.8
ORD100698,2025-09-24,Paul Wright,Sports,West,Marketplace,23.18,2,46.36
ORD100756,2025-09-25,Jeremy Baker,Beauty,South,In-Store,38.58,3,115.74
ORD101653,2025-09-25,Andrew Peterson,Electronics,West,Mobile App,75.72,7,530.04
ORD101768,2025-09-25,Brian Brown,Apparel,West,Web,94.25,7,659.75
ORD103745,2025-09-25,John Ho,Toys,North,Mobile App,497.84,2,995.68
ORD104927,2025-09-25,Dalton Serrano,Beauty,East,Web,85.45,4,341.8
ORD103429,2025-09-25,Colleen Blanchard,Electronics,East,Web,432.4,7,3026.8
ORD103322,2025-09-25,Jaclyn Long,Apparel,South,Web,333.55,1,333.55
ORD104752,2025-09-25,Lauren Smith,Home & Kitchen,South,Web,423.55,1,423.55
ORD102778,2025-09-25,Joseph Cook,Home & Kitchen,West,In-Store,264.08,2,528.16
ORD102776,2025-09-25,Scott Simpson,Apparel,South,Marketplace,34.5,7,241.5
ORD102592,2025-09-25,Matthew Wilson,Sports,North,Mobile App,339.86,1,339.86
ORD103402,2025-09-25,Elizabeth Brown,Toys,South,In-Store,132.53,7,927.71
ORD104208,2025-09-25,Michele Richard,Beauty,South,Mobile App,55.41,6,332.46
ORD103245,2025-09-26,Andrew Reynolds,Home & Kitchen,Central,Mobile App,431.1,5,2155.5
ORD102702,2025-09-26,Thomas Torres,Beauty,East,Mobile App,277.48,5,1387.4
ORD101348,2025-09-26,Melissa King,Home & Kitchen,East,Web,429.15,1,429.15
ORD102662,2025-09-26,Alexander Diaz,Sports,South,Marketplace,348.85,1,348.85
ORD102248,2025-09-26,Joel Davis,Beauty,South,In-Store,492.73,1,492.73
ORD101318,2025-09-27,Greg Osborne,Home & Kitchen,North,Marketplace,378.28,7,2647.96
ORD103106,2025-09-27,Christina Jenkins,Beauty,North,Mobile App,100.61,3,301.83
ORD103419,2025-09-27,John Jones,Toys,South,Web,244.67,5,1223.35
ORD101862,2025-09-27,Marc Simmons,Electronics,South,Mobile App,357.75,3,1073.25
ORD102439,2025-09-27,Terry Estes,Electronics,South,Mobile App,95.42,5,477.1
ORD100180,2025-09-28,Andrew Avila,Toys,West,Marketplace,146.84,2,293.68
ORD100813,2025-09-28,Edward York,Sports,East,Mobile App,375.84,1,375.84
ORD103185,2025-09-28,Robert Burns,Sports,South,In-Store,389.52,3,1168.56
ORD103525,2025-09-28,Ashley Woods,Electronics,East,Web,236.29,3,708.87
ORD101414,2025-09-28,William Williams,Electronics,Central,In-Store,64.52,4,258.08
ORD102470,2025-09-29,Michael Rodriguez,Toys,East,Web,367.09,1,367.09
ORD101043,2025-09-29,Joshua Young,Electronics,West,Mobile App,463.95,5,2319.75
ORD102445,2025-09-29,Maria Bennett,Apparel,Central,Mobile App,213.28,2,426.56
ORD104625,2025-09-29,Andrea Love,Apparel,South,In-Store,99.25,6,595.5
ORD101675,2025-09-29,Michael Maynard,Toys,East,Web,284.49,4,1137.96
ORD102953,2025-09-29,Brian Fuller,Sports,Central,In-Store,377.15,3,1131.45
ORD102899,2025-09-29,Mason Price,Toys,East,In-Store,354.97,5,1774.85
ORD100959,2025-09-29,Kimberly Lutz,Beauty,North,Mobile App,407.81,1,407.81
ORD104435,2025-09-29,Rachel Wood,Beauty,South,Mobile App,422.06,1,422.06
ORD103299,2025-09-30,Madison Rodriguez,Beauty,Central,Mobile App,470.96,2,941.92
ORD103458,2025-09-30,Teresa Clark,Toys,Central,In-Store,300.09,2,600.18
ORD104945,2025-09-30,Sandra Ingram,Electronics,Central,Marketplace,192.12,1,192.12
ORD103985,2025-09-30,Anthony Wells,Sports,North,Web,111.65,2,223.3
ORD100835,2025-09-30,James Kelley,Apparel,West,Web,244.78,3,734.34
ORD102406,2025-09-30,Angela Robinson,Sports,West,Marketplace,263.96,3,791.88
ORD103550,2025-09-30,Christopher Hammond,Toys,Central,Web,385.1,3,1155.3
ORD101455,2025-09-30,Erin Thornton,Beauty,North,Marketplace,142.02,1,142.02
ORD104176,2025-09-30,Kayla Thomas,Toys,North,In-Store,290.58,5,1452.9
ORD102239,2025-09-30,Raymond Scott,Beauty,Central,Mobile App,201.0,1,201.0
ORD101682,2025-09-30,Steven Butler,Beauty,East,Marketplace,472.27,1,472.27
ORD100042,2025-09-30,Timothy Duncan,Apparel,South,Marketplace,151.66,5,758.3
ORD102428,2025-09-30,Brent Harris,Beauty,Central,Marketplace,117.13,7,819.91
ORD104397,2025-10-01,Tracey Nichols,Apparel,Central,Web,401.95,3,1205.85
ORD103282,2025-10-01,John Bullock,Toys,East,Mobile App,108.47,4,433.88
ORD103147,2025-10-01,Frank Moreno,Electronics,North,Marketplace,396.69,6,2380.14
ORD101303,2025-10-01,Joshua Bates,Home & Kitchen,South,Marketplace,355.38,1,355.38
ORD101281,2025-10-01,Jody Johnson,Beauty,North,Marketplace,73.93,4,295.72
ORD102657,2025-10-01,Jamie Cruz,Home & Kitchen,West,In-Store,446.2,3,1338.6
ORD103474,2025-10-01,Mark Conner,Toys,Central,Mobile App,488.35,3,1465.05
ORD101071,2025-10-01,Shannon Nguyen,Toys,South,Web,204.48,2,408.96
ORD101747,2025-10-01,Stephanie Harrington,Home & Kitchen,West,Web,364.19,7,2549.33
ORD104741,2025-10-01,Kevin Moss,Beauty,North,Web,478.04,3,1434.12
ORD100034,2025-10-01,Pamela Anderson,Beauty,East,Web,463.7,7,3245.9
ORD104768,2025-10-01,Rodney Salinas,Apparel,West,In-Store,340.94,1,340.94
ORD102077,2025-10-02,Linda Atkinson,Apparel,West,Mobile App,171.92,2,343.84
ORD100448,2025-10-02,Timothy Johns,Sports,North,Marketplace,343.86,4,1375.44
ORD101052,2025-10-02,Amy Cervantes,Sports,West,Mobile App,83.86,5,419.3
ORD102376,2025-10-02,Jonathan Graves,Apparel,South,In-Store,484.2,1,484.2
ORD103174,2025-10-02,Andrea Morris,Apparel,North,Marketplace,248.72,2,497.44
ORD102022,2025-10-03,Zachary Mccarthy,Beauty,East,Marketplace,329.31,1,329.31
ORD104644,2025-10-03,Andrea Bauer,Electronics,South,Marketplace,57.53,1,57.53
ORD103932,2025-10-03,Christopher Sanchez,Sports,South,In-Store,287.98,2,575.96
ORD102667,2025-10-03,Amanda Hill,Toys,South,Web,437.07,6,2622.42
ORD100260,2025-10-03,Victor Brown,Beauty,Central,Marketplace,288.85,7,2021.95
ORD104467,2025-10-03,Scott Thomas,Apparel,East,In-Store,15.42,1,15.42
ORD102110,2025-10-03,Caitlin Gonzalez,Home & Kitchen,North,In-Store,178.51,3,535.53
ORD101415,2025-10-03,Amanda Schmidt,Electronics,West,Marketplace,52.78,6,316.68
ORD103965,2025-10-03,Dustin Williams,Beauty,North,Web,180.69,1,180.69
ORD100741,2025-10-03,Joshua Garcia,Beauty,West,In-Store,373.04,7,2611.28
ORD100506,2025-10-03,Misty Hansen,Apparel,East,Web,284.74,4,1138.96
ORD100977,2025-10-03,Michelle Olson,Electronics,North,Web,307.12,2,614.24
ORD104098,2025-10-03,Emily Riley MD,Beauty,Central,Web,358.26,3,1074.78
ORD102854,2025-10-03,David Nguyen,Beauty,North,Marketplace,116.18,3,348.54
ORD103814,2025-10-04,Tammy Wilson,Electronics,East,Web,452.08,4,1808.32
ORD102173,2025-10-04,Michael Harris,Beauty,West,In-Store,429.72,5,2148.6
ORD101247,2025-10-04,Rebecca Brewer,Toys,South,Marketplace,344.53,7,2411.71
ORD104405,2025-10-04,Joy Dorsey,Home & Kitchen,Central,Web,208.91,4,835.64
ORD102315,2025-10-04,Teresa Adams,Toys,East,In-Store,103.76,2,207.52
ORD101313,2025-10-04,Michele Wilson,Apparel,North,In-Store,181.21,3,543.63
ORD103856,2025-10-04,Richard Yoder,Home & Kitchen,West,Marketplace,279.32,1,279.32
ORD104928,2025-10-04,Robert Fischer,Apparel,South,In-Store,86.15,2,172.3
ORD101035,2025-10-05,Kimberly Williams,Beauty,South,Mobile App,283.34,4,1133.36
ORD100142,2025-10-05,Robert Medina,Sports,West,Marketplace,245.94,3,737.82
ORD100973,2025-10-05,Sean Tucker,Toys,North,Marketplace,245.51,5,1227.55
ORD104115,2025-10-05,Jordan Williams,Toys,North,Web,39.92,3,119.76
ORD100990,2025-10-05,Kathy Wilson,Electronics,Unknown,Web,302.8,6,1816.8
ORD100582,2025-10-05,Jesse Clark,Toys,South,Web,150.76,4,603.04
ORD101776,2025-10-05,April Mahoney,Apparel,Central,Marketplace,475.96,3,1427.88
ORD101002,2025-10-05,Jennifer Bowers,Home & Kitchen,Central,Marketplace,80.73,1,80.73
ORD101258,2025-10-05,Jill Johnson,Beauty,North,Marketplace,217.68,3,653.04
ORD100883,2025-10-05,Mr. Anthony Mcconnell PhD,Electronics,East,Mobile App,330.08,7,2310.56
ORD104019,2025-10-06,Arthur Campos,Beauty,West,Web,142.37,4,569.48
ORD101526,2025-10-06,Larry Sullivan,Electronics,West,Mobile App,473.59,3,1420.77
ORD101119,2025-10-06,Shane Harris,Beauty,North,Marketplace,417.98,5,2089.9
ORD100711,2025-10-06,Rachael Howard DDS,Home & Kitchen,North,Marketplace,50.29,1,50.29
ORD102587,2025-10-06,Kevin Little,Electronics,East,In-Store,303.22,4,1212.88
ORD102608,2025-10-06,Ashley Sanders,Apparel,East,Web,313.25,1,313.25
ORD101327,2025-10-06,Debbie Haynes,Home & Kitchen,North,Marketplace,198.41,3,595.23
ORD102426,2025-10-06,William Smith,Sports,Central,Mobile App,31.12,4,124.48
ORD100773,2025-10-07,Jason Reyes,Beauty,North,Web,398.43,5,1992.15
ORD101571,2025-10-07,Samuel Stuart,Toys,North,In-Store,104.65,5,523.25
ORD103292,2025-10-07,Ryan Gonzalez,Toys,North,Marketplace,9.34,2,18.68
ORD103464,2025-10-07,Tiffany Perry,Toys,West,Web,476.89,3,1430.67
ORD101289,2025-10-07,Timothy Andrews,Apparel,Central,In-Store,366.76,2,733.52
ORD102385,2025-10-07,Wanda Scott,Beauty,North,In-Store,333.44,2,666.88
ORD101385,2025-10-07,Paula Smith,Apparel,Central,Web,143.24,7,1002.68
ORD101306,2025-10-07,Alan Griffith,Sports,North,In-Store,217.17,5,1085.85
ORD100324,2025-10-07,Daniel Meza,Toys,East,Marketplace,45.96,6,275.76
ORD103399,2025-10-07,Darren Gonzales,Home & Kitchen,East,In-Store,287.24,2,574.48
ORD102868,2025-10-07,Jason Foster,Sports,West,In-Store,146.38,6,878.28
ORD100050,2025-10-07,Sarah Martin,Beauty,West,In-Store,62.36,7,436.52
ORD102856,2025-10-07,Melissa Stout,Apparel,North,In-Store,180.64,2,361.28
ORD102320,2025-10-08,Robert Mckay,Beauty,Central,In-Store,297.02,5,1485.1
ORD103410,2025-10-08,Barbara Gonzales,Electronics,South,Web,423.28,5,2116.4
ORD102049,2025-10-08,Kimberly Burnett,Beauty,West,Web,338.45,5,1692.25
ORD104639,2025-10-08,Christina Cook,Electronics,Central,Web,441.1,5,2205.5
ORD102381,2025-10-08,Tracy Aguilar,Sports,East,Web,92.71,5,463.55
ORD100524,2025-10-08,Lisa Webb,Home & Kitchen,North,Marketplace,432.44,6,2594.64
ORD101679,2025-10-08,Kristen Roberts,Electronics,Central,Web,334.86,1,334.86
ORD102836,2025-10-08,William Bautista,Beauty,South,In-Store,478.81,3,1436.43
ORD102829,2025-10-08,Joshua Lewis,Electronics,North,In-Store,489.22,7,3424.54
ORD102039,2025-10-08,Andrew Allen,Toys,South,Mobile App,470.85,1,470.85
ORD103136,2025-10-08,Michelle Tran,Home & Kitchen,East,In-Store,436.95,2,873.9
ORD100721,2025-10-09,Sierra Vasquez MD,Apparel,East,Mobile App,268.64,5,1343.2
ORD100599,2025-10-09,Zoe Peters,Apparel,West,In-Store,415.72,7,2910.04
ORD102594,2025-10-09,Karen Ballard,Beauty,West,Marketplace,342.85,4,1371.4
ORD104394,2025-10-09,Cindy Martin,Apparel,West,In-Store,316.29,3,948.87
ORD102043,2025-10-09,Bryan Miller,Electronics,West,Marketplace,100.96,6,605.76
ORD101410,2025-10-09,Angelica Vincent,Home & Kitchen,Central,Web,364.7,3,1094.1
ORD100149,2025-10-09,Peter Vaughn DDS,Toys,South,Marketplace,26.58,4,106.32
ORD102660,2025-10-09,Sara Castro,Apparel,West,In-Store,204.34,5,1021.7
ORD104890,2025-10-09,Victoria King,Toys,North,Marketplace,279.98,3,839.94
ORD100683,2025-10-10,Joseph Allen,Apparel,Central,Mobile App,455.62,7,3189.34
ORD104207,2025-10-10,Douglas Blanchard,Sports,East,Web,33.26,1,33.26
ORD100865,2025-10-10,Sheila Jones,Sports,West,Marketplace,397.51,7,2782.57
ORD104842,2025-10-10,Justin Henderson,Toys,Central,Mobile App,163.49,1,163.49
ORD103209,2025-10-10,Jason Potter,Sports,East,Web,335.01,7,2345.07
ORD102306,2025-10-10,Isaiah Massey MD,Electronics,West,Marketplace,338.02,1,338.02
ORD103439,2025-10-10,Alejandra Fernandez,Apparel,East,Marketplace,346.61,7,2426.27
ORD104920,2025-10-10,Angela Cole,Home & Kitchen,West,Mobile App,234.03,4,936.12
ORD103678,2025-10-10,Paula Rogers,Toys,South,In-Store,121.34,6,728.04
ORD103360,2025-10-10,Denise Macias,Toys,Central,Mobile App,93.69,5,468.45
ORD103435,2025-10-10,David Koch,Beauty,West,Mobile App,200.27,3,600.81
ORD100302,2025-10-11,Cassandra Mejia,Beauty,North,Web,130.23,3,390.69
ORD100104,2025-10-11,Cheyenne Horton,Sports,Unknown,In-Store,79.61,3,238.83
ORD101292,2025-10-11,Patricia Gray,Toys,South,In-Store,99.64,1,99.64
ORD100176,2025-10-11,Terri Mason,Home & Kitchen,Central,Marketplace,190.91,2,381.82
ORD104975,2025-10-11,Michael Esparza,Electronics,East,In-Store,243.19,1,243.19
ORD103503,2025-10-11,Cristina Sandoval DVM,Sports,North,Web,94.97,4,379.88
ORD104799,2025-10-11,Samantha Taylor,Toys,West,Marketplace,230.8,5,1154.0
ORD103791,2025-10-11,Erica Ray,Sports,North,In-Store,450.02,6,2700.12
ORD100740,2025-10-11,Tracy Wilkerson,Toys,East,Web,410.87,5,2054.35
ORD100497,2025-10-12,Lori Simmons,Electronics,West,Marketplace,176.12,3,528.36
ORD104743,2025-10-12,Christopher Miller,Sports,West,Mobile App,131.73,5,658.65
ORD101856,2025-10-12,Michael Baldwin,Home & Kitchen,South,Web,366.03,4,1464.12
ORD101329,2025-10-12,Timothy Moore,Apparel,Central,In-Store,228.59,3,685.77
ORD103018,2025-10-12,Christopher Banks,Electronics,West,Marketplace,58.47,2,116.94
ORD103788,2025-10-12,Mark Mcpherson,Electronics,West,Mobile App,396.09,1,396.09
ORD100363,2025-10-12,Jasmine Beltran,Toys,Central,In-Store,152.49,2,304.98
ORD102424,2025-10-12,Charles Yang,Electronics,West,Mobile App,218.46,7,1529.22
ORD101438,2025-10-12,Donald Terry,Sports,West,Marketplace,455.78,6,2734.68
ORD101654,2025-10-12,Michael Moore,Beauty,West,Web,361.72,4,1446.88
ORD101255,2025-10-13,Andres Gutierrez,Beauty,East,In-Store,350.35,3,1051.05
ORD100841,2025-10-13,Elizabeth Williams,Sports,South,In-Store,363.79,4,1455.16
ORD102906,2025-10-13,Ashley Martin,Apparel,East,Marketplace,33.27,6,199.62
ORD103337,2025-10-13,Catherine Holland,Sports,Central,Web,399.91,7,2799.37
ORD104270,2025-10-13,Carlos Love,Toys,East,Mobile App,452.12,4,1808.48
ORD104650,2025-10-13,Eduardo Booth,Home & Kitchen,South,Mobile App,218.01,4,872.04
ORD102280,2025-10-13,Lisa Jenkins,Home & Kitchen,South,Marketplace,248.82,4,995.28
ORD101116,2025-10-13,Jasmine Warren,Electronics,East,In-Store,381.34,2,762.68
ORD102619,2025-10-13,Dana Smith,Beauty,East,In-Store,420.71,6,2524.26
ORD100533,2025-10-14,Adam Jackson,Sports,Unknown,Mobile App,142.41,2,284.82
ORD103361,2025-10-14,Kelly Morris,Sports,East,In-Store,227.87,2,455.74
ORD103633,2025-10-14,Cassandra Fry,Beauty,North,In-Store,106.78,7,747.46
ORD104949,2025-10-14,Kathryn Macias,Apparel,East,Mobile App,165.6,2,331.2
ORD100408,2025-10-14,Emily Hines,Home & Kitchen,South,Marketplace,269.99,1,269.99
ORD104104,2025-10-14,Victoria Keller,Sports,Central,In-Store,421.34,7,2949.38
ORD103844,2025-10-14,Whitney Henry,Electronics,South,Web,67.92,3,203.76
ORD102840,2025-10-15,Pamela Lewis,Electronics,Central,Mobile App,286.43,6,1718.58
ORD100654,2025-10-15,Katie Fuller,Electronics,West,Marketplace,162.95,2,325.9
ORD103481,2025-10-15,Kimberly Butler,Electronics,South,Marketplace,345.18,1,345.18
ORD101311,2025-10-15,Sarah Young,Electronics,West,In-Store,148.84,7,1041.88
ORD100542,2025-10-15,William Ramsey,Beauty,North,Marketplace,108.9,3,326.7
ORD101178,2025-10-15,Cynthia Good,Apparel,South,In-Store,431.38,1,431.38
ORD100027,2025-10-15,Sherri Baker,Electronics,North,In-Store,90.82,1,90.82
ORD100579,2025-10-15,Raymond Chapman,Apparel,West,Mobile App,416.17,5,2080.85
ORD104852,2025-10-15,Ashley Dixon,Toys,North,Web,50.67,3,152.01
ORD100465,2025-10-16,Eric Sullivan,Toys,East,Marketplace,454.39,1,454.39
ORD101660,2025-10-16,David Miller,Electronics,North,In-Store,258.01,2,516.02
ORD101039,2025-10-16,Karen Fernandez,Electronics,Central,Marketplace,52.85,1,52.85
ORD104313,2025-10-16,Timothy Wheeler,Beauty,Central,Mobile App,159.79,2,319.58
ORD104094,2025-10-16,Bridget Bryant,Beauty,South,Marketplace,310.84,4,1243.36
ORD104252,2025-10-16,Jessica Mejia,Apparel,West,In-Store,377.41,3,1132.23
ORD104931,2025-10-16,Roberto Pittman,Home & Kitchen,North,Marketplace,225.15,4,900.6
ORD104185,2025-10-16,Whitney Macdonald DVM,Sports,East,In-Store,191.23,3,573.69
ORD103660,2025-10-17,Tamara Carr,Home & Kitchen,East,Marketplace,141.14,1,141.14
ORD101748,2025-10-17,Lisa Gill,Home & Kitchen,South,Mobile App,74.7,2,149.4
ORD103615,2025-10-17,Michael Norton,Beauty,West,Marketplace,112.78,4,451.12
ORD100002,2025-10-17,Allen Robinson,Sports,West,Mobile App,300.44,2,600.88
ORD102680,2025-10-17,Donald Gonzalez,Beauty,West,Web,294.87,7,2064.09
ORD101705,2025-10-17,Robert Peterson,Sports,West,Marketplace,147.27,3,441.81
ORD104725,2025-10-17,Eric Clark,Electronics,East,Mobile App,310.05,7,2170.35
ORD102870,2025-10-17,Jeffrey Johnson,Beauty,Central,Mobile App,294.49,3,883.47
ORD101152,2025-10-17,Jeremy Larson,Electronics,East,Marketplace,471.45,3,1414.35
ORD104717,2025-10-18,April Thompson,Apparel,West,In-Store,485.48,7,3398.36
ORD104359,2025-10-18,Rachel Martinez,Beauty,Central,Marketplace,40.51,2,81.02
ORD102833,2025-10-18,Katherine Thompson,Beauty,South,Marketplace,291.29,3,873.87
ORD104214,2025-10-18,Sherry Patterson,Apparel,West,Marketplace,410.09,4,1640.36
ORD103884,2025-10-18,Stacey Stone,Electronics,Central,Web,453.43,2,906.86
ORD103983,2025-10-18,Laura Alexander,Electronics,South,Marketplace,311.69,5,1558.45
ORD104701,2025-10-19,Amanda Anderson,Home & Kitchen,North,Mobile App,421.46,2,842.92
ORD100351,2025-10-19,Andrea Fox,Home & Kitchen,South,In-Store,396.95,1,396.95
ORD102595,2025-10-19,David Carter,Sports,North,Web,5.67,4,22.68
ORD100871,2025-10-19,Lisa Torres,Beauty,South,Web,389.12,4,1556.48
ORD102560,2025-10-19,Jamie Gonzales,Electronics,North,Web,124.06,7,868.42
ORD100306,2025-10-19,Donald Brown,Electronics,West,Mobile App,497.94,6,2987.64
ORD104505,2025-10-19,Lisa Gray,Electronics,North,Web,41.84,2,83.68
ORD102087,2025-10-19,Shannon Hayden MD,Apparel,Central,Marketplace,130.37,1,130.37
ORD100197,2025-10-19,Jennifer Villa,Toys,East,Mobile App,418.81,1,418.81
ORD103003,2025-10-19,William Mueller,Beauty,Central,Marketplace,133.5,3,400.5
ORD103694,2025-10-19,Alicia Short,Toys,West,Marketplace,105.86,5,529.3
ORD103979,2025-10-19,Tracey Reilly,Beauty,Central,Mobile App,234.59,7,1642.13
ORD100418,2025-10-19,Nicole Gonzalez,Beauty,North,Web,125.95,3,377.85
ORD104561,2025-10-19,Annette Fernandez,Toys,West,Mobile App,252.29,3,756.87
ORD104757,2025-10-20,Jamie Williams,Toys,North,In-Store,309.01,1,309.01
ORD100298,2025-10-20,Gary Jackson,Apparel,West,In-Store,11.02,5,55.1
ORD100961,2025-10-20,Donna Marshall,Sports,Central,Web,265.68,7,1859.76
ORD100577,2025-10-20,Adam Green,Sports,North,In-Store,413.43,3,1240.29
ORD103221,2025-10-20,Diana Hawkins,Home & Kitchen,South,Mobile App,147.5,2,295.0
ORD104787,2025-10-20,David Fernandez,Sports,South,Mobile App,411.19,4,1644.76
ORD102532,2025-10-20,Lee Morton,Home & Kitchen,Central,Marketplace,277.18,4,1108.72
ORD102615,2025-10-21,Emily Morris,Toys,South,In-Store,29.96,4,119.84
ORD103813,2025-10-21,Barbara Leonard,Home & Kitchen,Unknown,Web,11.57,5,57.85
ORD101650,2025-10-21,Max Collier,Beauty,Central,Mobile App,121.15,5,605.75
ORD103324,2025-10-21,Eric Fry,Sports,East,In-Store,433.46,6,2600.76
ORD102708,2025-10-21,Jennifer Johnson,Home & Kitchen,Central,Web,35.25,4,141.0
ORD104648,2025-10-21,Karen Shaffer,Apparel,West,Mobile App,185.24,2,370.48
ORD102526,2025-10-21,Billy Wallace,Beauty,East,Marketplace,296.23,5,1481.15
ORD100656,2025-10-21,Diamond Collins,Sports,South,In-Store,300.15,3,900.45
ORD102869,2025-10-21,Joseph Durham,Apparel,South,Web,50.2,3,150.6
ORD103224,2025-10-21,Larry Curtis,Home & Kitchen,West,Web,171.48,7,1200.36
ORD101872,2025-10-21,Mary Kennedy,Electronics,North,Mobile App,293.97,3,881.91
ORD103229,2025-10-21,Stacey King,Home & Kitchen,East,In-Store,261.42,5,1307.1
ORD101501,2025-10-22,Brian Mcguire,Electronics,West,Web,37.89,6,227.34
ORD102752,2025-10-22,Dean Turner,Beauty,South,In-Store,243.23,5,1216.15
ORD104096,2025-10-22,Jessica Willis,Beauty,East,Marketplace,477.44,5,2387.2
ORD100963,2025-10-22,Lisa Martin,Toys,North,Marketplace,200.21,7,1401.47
ORD100511,2025-10-22,Heather Green,Toys,North,Mobile App,43.27,6,259.62
ORD102103,2025-10-22,Johnathan Miller,Beauty,East,Mobile App,424.72,4,1698.88
ORD101268,2025-10-22,Adrian Dean,Sports,West,Marketplace,70.02,1,70.02
